,f,tt_up,tt_down,tr_up,tr_down,tb_up,tb_down,tp_up,il
2139,4.1596919100000006e-11,0.0005917659035490757,-1.2899169300372158e-05,0.00014870619606381888,-1.2899169300372158e-05,0.0006045864532932218,-1.289909134965233e-05,0.0005788053694914126,-1.2899134715165977e-05
2140,4.1616366000000003e-11,0.0005923189568318307,-1.2902184170883291e-05,0.00014884428789702336,-1.2902184170883291e-05,0.0006051425603406769,-1.2902106204903627e-05,0.0005793554358322632,-1.2902149588343797e-05
2141,4.163581290000001e-11,0.0005928722788390978,-1.2905198337067684e-05,0.00014898246157276168,-1.2905198337067684e-05,0.0006056989400303743,-1.2905120355831749e-05,0.0005799057426742366,-1.2905163757194251e-05
2142,4.1655259800000005e-11,0.0005934258436858383,-1.2908211799418726e-05,0.0001491206810759353,-1.2908211799418726e-05,0.0006062555448197377,-1.2908133802930081e-05,0.0005804563371129189,-1.2908177222210733e-05
2143,4.16747067e-11,0.00059397968179989,-1.2911224558429244e-05,0.00014925898330829467,-1.2911224558429244e-05,0.0006068124582655345,-1.291114654669145e-05,0.0005810071998222424,-1.2911189983886071e-05
2144,4.16941536e-11,0.0005945337690982378,-1.2914236614591488e-05,0.0001493973349004865,-1.2914236614591488e-05,0.0006073695771682743,-1.2914158587608103e-05,0.000581558285091701,-1.2914202042712512e-05
2145,4.1713600500000005e-11,0.0005950881116781551,-1.291724796839713e-05,0.00014953575662537508,-1.291724796839713e-05,0.000607926979102376,-1.2917169926171709e-05,0.0005821096139222996,-1.291721339918173e-05
2146,4.173304740000001e-11,0.0005956427214740335,-1.2920258620337272e-05,0.0001496742399678181,-1.2920258620337272e-05,0.0006084846357443454,-1.2920180562873369e-05,0.00058266124825469,-1.2920224053784828e-05
2147,4.1752494300000006e-11,0.0005961975932643304,-1.2923268570902442e-05,0.00014981278888184804,-1.2923268570902442e-05,0.0006090425878318329,-1.2923190498203607e-05,0.0005832131611543162,-1.2923234007012333e-05
2148,4.1771941200000004e-11,0.0005967527225106869,-1.29262778205826e-05,0.000149951406296001,-1.29262778205826e-05,0.0006096007060313687,-1.2926199732652378e-05,0.0005837652791321954,-1.2926243259354205e-05
2149,4.17913881e-11,0.0005973080926410871,-1.2929286369867135e-05,0.00015009009656765998,-1.2929286369867135e-05,0.0006101591770323763,-1.292920826670907e-05,0.0005843176679696997,-1.2929251811299833e-05
2150,4.1810835e-11,0.0005978637440325448,-1.293229421924486e-05,0.00015022883341847757,-1.293229421924486e-05,0.0006107178554825213,-1.2932216100862498e-05,0.0005848703523255889,-1.2932259663338036e-05
2151,4.1830281900000004e-11,0.0005984196418991603,-1.2935301369204032e-05,0.00015036764951813802,-1.2935301369204032e-05,0.000611276819704295,-1.293522323560091e-05,0.0005854232488193785,-1.2935266815957065e-05
2152,4.184972880000001e-11,0.0005989757963259319,-1.293830782023233e-05,0.00015050651414438772,-1.293830782023233e-05,0.0006118359944880453,-1.2938229671411987e-05,0.000585976433638047,-1.2938273269644603e-05
2153,4.1869175700000006e-11,0.0005995322152941712,-1.294131357281687e-05,0.00015064546074734255,-1.294131357281687e-05,0.0006123954832240576,-1.2941235408782842e-05,0.0005865298404408507,-1.2941279024887764e-05
2154,4.18886226e-11,0.0006000888965670667,-1.2944318627444208e-05,0.00015078446288957248,-1.2944318627444208e-05,0.0006129551768967791,-1.2944240448200027e-05,0.0005870835470050949,-1.2944284082173104e-05
2155,4.19080695e-11,0.0006006458306129795,-1.2947322984600324e-05,0.00015092352548275352,-1.2947322984600324e-05,0.0006135151636787507,-1.294724479014952e-05,0.0005876375290490701,-1.2947288441986607e-05
2156,4.1927516400000005e-11,0.0006012030151447894,-1.295032664477064e-05,0.00015106265918203495,-1.295032664477064e-05,0.0006140753963749538,-1.2950248435116747e-05,0.0005881917257169187,-1.2950292104813698e-05
2157,4.19469633e-11,0.0006017604799525123,-1.2953329608440025e-05,0.0001512018624457746,-1.2953329608440025e-05,0.0006146359240638084,-1.2953251383586559e-05,0.000588746188290103,-1.2953295071139236e-05
2158,4.196641020000001e-11,0.0006023181783887261,-1.295633187609277e-05,0.0001513411298653226,-1.295633187609277e-05,0.0006151966472190806,-1.2956253636043257e-05,0.0005893009257029293,-1.2956297341447518e-05
2159,4.1985857100000005e-11,0.0006028761524658273,-1.295933344821261e-05,0.00015148045059833513,-1.295933344821261e-05,0.0006157576892053797,-1.2959255192970572e-05,0.0005898559428048769,-1.2959298916222282e-05
2160,4.2005304e-11,0.0006034343788963984,-1.2962334325282723e-05,0.0001516198410970972,-1.2962334325282723e-05,0.0006163189276420217,-1.296225605485168e-05,0.0005904111584952195,-1.2962299795946706e-05
2161,4.2024750900000006e-11,0.0006039928679267863,-1.2965334507785732e-05,0.00015175929542360025,-1.2965334507785732e-05,0.0006168804668846066,-1.2965256222169192e-05,0.0005909666886491486,-1.2965299981103407e-05
2162,4.2044197800000004e-11,0.0006045516085101444,-1.2968333996203689e-05,0.0001518988125535002,-1.2968333996203689e-05,0.0006174422409851514,-1.296825569540517e-05,0.0005915224231458063,-1.2968299472174445e-05
2163,4.20636447e-11,0.0006051106098266991,-1.29713327910181e-05,0.00015203840823254565,-1.29713327910181e-05,0.0006180043207130823,-1.2971254475041115e-05,0.0005920784864630133,-1.2971298269641324e-05
2164,4.20830916e-11,0.0006056698797955592,-1.2974330892709908e-05,0.0001521780633702649,-1.2974330892709908e-05,0.0006185665983961358,-1.2974252561557964e-05,0.0005926347814974351,-1.2974296373984988e-05
2165,4.2102538500000004e-11,0.0006062293952163684,-1.297732830175951e-05,0.0001523177695827591,-1.297732830175951e-05,0.0006191291458525896,-1.2977249955436108e-05,0.0005931913032675955,-1.2977293785685828e-05
2166,4.212198540000001e-11,0.0006067891759786689,-1.298032501864673e-05,0.0001524575620928459,-1.298032501864673e-05,0.0006196919810707328,-1.298024665715538e-05,0.0005937481080663822,-1.298029050522368e-05
2167,4.2141432300000005e-11,0.0006073492171559797,-1.2983321043850859e-05,0.0001525973997064971,-1.2983321043850859e-05,0.0006202550567282025,-1.2983242667195057e-05,0.0005943052149464169,-1.2983286533077825e-05
2168,4.21608792e-11,0.0006079095058545818,-1.2986316377850622e-05,0.0001527373089701267,-1.2986316377850622e-05,0.0006208183325438175,-1.2986237986033867e-05,0.0005948624859422474,-1.2986281869726994e-05
2169,4.21803261e-11,0.0006084700664099894,-1.2989311021124193e-05,0.00015287728446666937,-1.2989311021124193e-05,0.0006213819747833473,-1.2989232614149983e-05,0.0005954201020753183,-1.298927651564936e-05
2170,4.2199773e-11,0.0006090308829811763,-1.2992304974149203e-05,0.00015301732246103357,-1.2992304974149203e-05,0.0006219457941554925,-1.299222655202103e-05,0.0005959779514732273,-1.2992270471322555e-05
2171,4.22192199e-11,0.0006095919493641074,-1.2995298237402725e-05,0.00015315743053404796,-1.2995298237402725e-05,0.0006225099237203341,-1.2995219800124084e-05,0.0005965360397557209,-1.2995263737223651e-05
2172,4.223866680000001e-11,0.000610153284782684,-1.2998290811361283e-05,0.0001532975933383463,-1.2998290811361283e-05,0.0006230742695771577,-1.299821235893566e-05,0.000597094396711554,-1.2998256313829175e-05
2173,4.2258113700000005e-11,0.000610714870392079,-1.3001282696500858e-05,0.000153437825386351,-1.3001282696500858e-05,0.0006236388722894068,-1.300120422893174e-05,0.0005976530181362622,-1.3001248201615105e-05
2174,4.22775606e-11,0.0006112767197643503,-1.3004273893296878e-05,0.00015357812479933018,-1.3004273893296878e-05,0.0006242037872454586,-1.300419541058775e-05,0.0005982118990383514,-1.3004239401056873e-05
2175,4.22970075e-11,0.000611838823240017,-1.3007264402224227e-05,0.00015371849281965125,-1.3007264402224227e-05,0.0006247688960085354,-1.300718590437857e-05,0.0005987710676334845,-1.300722991262936e-05
2176,4.2316454400000004e-11,0.00061240119221708,-1.3010254223757247e-05,0.00015385892331777734,-1.3010254223757247e-05,0.0006253343132569182,-1.3010175710778536e-05,0.0005993304361959784,-1.3010219736806908e-05
2177,4.23359013e-11,0.0006129638137948784,-1.3013243358369722e-05,0.0001539994133806876,-1.3013243358369722e-05,0.0006258999498814408,-1.301316483026144e-05,0.0005998901096002108,-1.3013208874063306e-05
2178,4.2355348200000006e-11,0.0006135266980507061,-1.3016231806534908e-05,0.00015413996696876103,-1.3016231806534908e-05,0.0006264658851763208,-1.3016153263300528e-05,0.0006004499948676111,-1.3016197324871809e-05
2179,4.2374795100000004e-11,0.0006140898382995113,-1.3019219568725506e-05,0.0001542805881424689,-1.3019219568725506e-05,0.0006270320187594893,-1.30191410103685e-05,0.0006010102008899498,-1.3019185089705115e-05
2180,4.2394242e-11,0.0006146532364465995,-1.3022206645413683e-05,0.0001544212742904482,-1.3022206645413683e-05,0.0006275984682542964,-1.3022128071937519e-05,0.000601570610131097,-1.3022172169035395e-05
2181,4.2413688900000005e-11,0.0006152169012340507,-1.302519303707106e-05,0.0001545620289464697,-1.302519303707106e-05,0.0006281651205013367,-1.3025114448479205e-05,0.0006021312953222165,-1.3025158563334268e-05
2182,4.24331358e-11,0.000615780810877858,-1.3028178744168717e-05,0.00015470284172421322,-1.3028178744168717e-05,0.0006287320996609255,-1.302810014046464e-05,0.0006026923065628633,-1.3028144273072816e-05
2183,4.24525827e-11,0.000616344984804697,-1.3031163767177197e-05,0.00015484371966200194,-1.3031163767177197e-05,0.0006292992883308857,-1.3031085148364355e-05,0.0006032534982109235,-1.303112929872158e-05
2184,4.2472029600000005e-11,0.0006169094190958926,-1.3034148106566502e-05,0.00015498467127168333,-1.3034148106566502e-05,0.0006298667529087681,-1.303406947264836e-05,0.0006038149708688796,-1.3034113640750568e-05
2185,4.24914765e-11,0.0006174741172508254,-1.3037131762806097e-05,0.0001551256743125102,-1.3037131762806097e-05,0.0006304344437940644,-1.3037053113786109e-05,0.0006043766980003619,-1.303709729962924e-05
2186,4.251092340000001e-11,0.0006180390679317382,-1.3040114736364912e-05,0.0001552667532437942,-1.3040114736364912e-05,0.000631002430430483,-1.3040036072246537e-05,0.0006049387016100026,-1.3040080275826528e-05
2187,4.2530370300000004e-11,0.0006186042820941254,-1.3043097027711334e-05,0.00015540789244646895,-1.3043097027711334e-05,0.0006315706768147625,-1.3043018348498023e-05,0.0006055009328157866,-1.3043062569810819e-05
2188,4.25498172e-11,0.0006191697477312757,-1.3046078637313224e-05,0.00015554909910680298,-1.3046078637313224e-05,0.0006321391448527409,-1.3045999943008423e-05,0.000606063456141474,-1.3046044182049975e-05
2189,4.25692641e-11,0.0006197354697278774,-1.3049059565637902e-05,0.00015569036331107176,-1.3049059565637902e-05,0.0006327078993467594,-1.3048980856245068e-05,0.0006066262371907615,-1.3049025113011317e-05
2190,4.2588711000000004e-11,0.0006203014580192676,-1.3052039813152156e-05,0.0001558317033857136,-1.3052039813152156e-05,0.0006332769212289175,-1.305196108867473e-05,0.0006071892450346221,-1.3052005363161632e-05
2191,4.260815790000001e-11,0.0006208677090756533,-1.3055019380322238e-05,0.00015597309882877817,-1.3055019380322238e-05,0.0006338461497357491,-1.3054940640763669e-05,0.0006077525194588399,-1.3054984932967178e-05
2192,4.2627604800000006e-11,0.0006214342027219133,-1.3057998267613879e-05,0.00015611456273335818,-1.3057998267613879e-05,0.0006344156986481735,-1.30579195129776e-05,0.0006083160825188845,-1.3057963822893675e-05
2193,4.2647051700000004e-11,0.0006220009685240144,-1.3060976475492265e-05,0.000156256086378805,-1.3060976475492265e-05,0.0006349854705315776,-1.3060897705781718e-05,0.0006088799051725807,-1.306094203340632e-05
2194,4.26664986e-11,0.0006225679868180594,-1.306395400442206e-05,0.00015639767994266168,-1.306395400442206e-05,0.0006355555230592683,-1.3063875219640682e-05,0.0006094439553549053,-1.3063919564969772e-05
2195,4.26859455e-11,0.0006231352649532807,-1.3066930854867394e-05,0.00015653934011229458,-1.3066930854867394e-05,0.0006361257874533598,-1.3066852055018624e-05,0.0006100082883104151,-1.3066896418048165e-05
2196,4.27053924e-11,0.0006237028031619067,-1.3069907027291882e-05,0.00015668105952809324,-1.3069907027291882e-05,0.0006366963510783545,-1.3069828212379142e-05,0.0006105728419667663,-1.3069872593105107e-05
2197,4.272483930000001e-11,0.0006242705965036278,-1.3072882522158585e-05,0.00015682283978730983,-1.3072882522158585e-05,0.0006372671555405843,-1.307280369218531e-05,0.0006111376840013047,-1.307284809060367e-05
2198,4.2744286200000005e-11,0.0006248386530769138,-1.307585733993006e-05,0.00015696469648855135,-1.307585733993006e-05,0.000637838206963801,-1.3075778494899678e-05,0.0006117028236450895,-1.3075822911006404e-05
2199,4.27637331e-11,0.0006254069655689779,-1.3078831481068333e-05,0.00015710661161230183,-1.3078831481068333e-05,0.0006384095466521137,-1.3078752620984265e-05,0.0006122681684701939,-1.3078797054775336e-05
2200,4.278318e-11,0.0006259755361654434,-1.3081804946034897e-05,0.00015724860130625001,-1.3081804946034897e-05,0.0006389811240605845,-1.308172607090057e-05,0.0006128338101472838,-1.3081770522371963e-05
2201,4.2802626900000004e-11,0.0006265443702074975,-1.3084777735290725e-05,0.0001573906396529129,-1.3084777735290725e-05,0.0006395529523512037,-1.3084698845109559e-05,0.0006133996569893096,-1.3084743314257258e-05
2202,4.28220738e-11,0.0006271134633247186,-1.3087749849296274e-05,0.0001575327516083716,-1.3087749849296274e-05,0.000640125080428671,-1.3087670944071682e-05,0.0006139658100852432,-1.3087715430891674e-05
2203,4.2841520700000006e-11,0.0006276828120818254,-1.3090721288511466e-05,0.00015767492803580278,-1.3090721288511466e-05,0.0006406974122495593,-1.3090642368246867e-05,0.0006145322255292039,-1.3090686872735137e-05
2204,4.2860967600000004e-11,0.00062825241899898,-1.3093692053395708e-05,0.00015781716260246116,-1.3093692053395708e-05,0.0006412700682268626,-1.3093613118094518e-05,0.0006150988685301635,-1.3093657640247053e-05
2205,4.28804145e-11,0.0006288222758989744,-1.3096662144407883e-05,0.0001579594730473571,-1.3096662144407883e-05,0.0006418429187270136,-1.309658319407351e-05,0.0006156657690123566,-1.3096627733886308e-05
2206,4.2899861400000006e-11,0.0006293924056956963,-1.3099631562006363e-05,0.0001581018399424849,-1.3099631562006363e-05,0.0006424160646727032,-1.3099552596642211e-05,0.0006162329747340126,-1.3099597154111267e-05
2207,4.2919308300000003e-11,0.0006299627864132682,-1.310260030664898e-05,0.00015824427061259685,-1.310260030664898e-05,0.0006429894402309708,-1.3102521326258463e-05,0.0006168003816782038,-1.3102565901379775e-05
2208,4.29387552e-11,0.0006305334257848778,-1.3105568378793072e-05,0.0001583867731439506,-1.3105568378793072e-05,0.0006435630860990714,-1.3105489383379589e-05,0.0006173680760659251,-1.310553397614916e-05
2209,4.2958202100000005e-11,0.0006311043194864988,-1.3108535778895444e-05,0.00015852932867770468,-1.3108535778895444e-05,0.0006441369778313856,-1.3108456768462396e-05,0.0006179360707101907,-1.310850137887623e-05
2210,4.2977649e-11,0.0006316754849565379,-1.3111502507412389e-05,0.00015867195587868834,-1.3111502507412389e-05,0.0006447111731516349,-1.3111423481963174e-05,0.0006185042741700496,-1.3111468110017276e-05
2211,4.299709590000001e-11,0.0006322468964200953,-1.3114468564799676e-05,0.00015881465618311337,-1.3114468564799676e-05,0.0006452855912311588,-1.3114389524337697e-05,0.0006190727323790736,-1.3114434170028077e-05
2212,4.3016542800000005e-11,0.0006328185763355889,-1.3117433951512574e-05,0.00015895741412530131,-1.3117433951512574e-05,0.0006458602414578192,-1.3117354896041223e-05,0.0006196414776167728,-1.3117399559363892e-05
2213,4.30359897e-11,0.0006333905053849012,-1.3120398668005824e-05,0.00015910022724062686,-1.3120398668005824e-05,0.0006464351868052909,-1.3120319597528494e-05,0.0006202104409246486,-1.3120364278479466e-05
2214,4.30554366e-11,0.0006339626928972222,-1.312336271473366e-05,0.00015924312303007242,-1.312336271473366e-05,0.0006470103830543185,-1.3123283629253738e-05,0.0006207797206989758,-1.3123328327829034e-05
2215,4.3074883500000004e-11,0.0006345351555327531,-1.3126326092149805e-05,0.0001593860725978308,-1.3126326092149805e-05,0.0006475858380381509,-1.3126246991670676e-05,0.0006213492223091679,-1.3126291707866317e-05
2216,4.309433040000001e-11,0.0006351078673080076,-1.3129288800707457e-05,0.00015952909151233937,-1.3129288800707457e-05,0.000648161556739277,-1.3129209685232513e-05,0.0006219190108399184,-1.312925441904452e-05
2217,4.3113777300000006e-11,0.0006356808297496445,-1.3132250840859318e-05,0.00015967216619579896,-1.3132250840859318e-05,0.0006487375002374643,-1.3132171710391942e-05,0.0006224890381336998,-1.3132216461816339e-05
2218,4.3133224200000004e-11,0.0006362540502210721,-1.3135212213057574e-05,0.00015981531682441805,-1.3135212213057574e-05,0.0006493137480760316,-1.3135133067601145e-05,0.0006230593269508242,-1.313517783663396e-05
2219,4.31526711e-11,0.0006368275446609238,-1.3138172917753899e-05,0.00015995851479373862,-1.3138172917753899e-05,0.0006498902136850746,-1.3138093757311795e-05,0.0006236298380683127,-1.3138138543949063e-05
2220,4.3172118e-11,0.0006374012816714763,-1.3141132955399465e-05,0.00016010180129984305,-1.3141132955399465e-05,0.000650466957575282,-1.3141053779975063e-05,0.0006242006587985184,-1.3141098584212813e-05
2221,4.3191564900000003e-11,0.0006379752826880771,-1.3144092326444926e-05,0.00016024513528354892,-1.3144092326444926e-05,0.0006510439430754137,-1.3144013136041601e-05,0.0006247717247264343,-1.3144057957875871e-05
2222,4.321101180000001e-11,0.0006385495554656774,-1.3147051031340438e-05,0.00016038854389476679,-1.3147051031340438e-05,0.0006516212272701983,-1.3146971825961556e-05,0.0006253430603669666,-1.3147016665388389e-05
2223,4.3230458700000005e-11,0.0006391240599955974,-1.3150009070535643e-05,0.00016053200992063155,-1.3150009070535643e-05,0.0006521987366946458,-1.314992985018458e-05,0.0006259146405304142,-1.3149974707200012e-05
2224,4.32499056e-11,0.0006396988380423091,-1.3152966444479678e-05,0.0001606755442423791,-1.3152966444479678e-05,0.000652776491312476,-1.31528872091598e-05,0.000626486497534388,-1.315293208375988e-05
2225,4.32693525e-11,0.0006402738865996198,-1.3155923153621187e-05,0.00016081914948289083,-1.3155923153621187e-05,0.0006533545484358707,-1.3155843903335859e-05,0.0006270585672706744,-1.315588879551663e-05
2226,4.3288799400000005e-11,0.0006408491796092082,-1.3158879198408296e-05,0.00016096280808811146,-1.3158879198408296e-05,0.0006539328452715324,-1.315879993316088e-05,0.0006276309527307386,-1.3158844842918394e-05
2227,4.33082463e-11,0.0006414247370056971,-1.3161834579288636e-05,0.00016110653623919118,-1.3161834579288636e-05,0.0006545113813694234,-1.316175529908249e-05,0.0006282035610198094,-1.31618002264128e-05
2228,4.3327693200000007e-11,0.0006420005528879331,-1.3164789296709327e-05,0.00016125032504786703,-1.3164789296709327e-05,0.0006550901647470101,-1.3164710001547812e-05,0.0006287764561903916,-1.3164754946446972e-05
2229,4.3347140100000004e-11,0.0006425766116178821,-1.3167743351117e-05,0.00016139418385456512,-1.3167743351117e-05,0.0006556692595681431,-1.316766404100347e-05,0.0006293495767779352,-1.3167709003467537e-05
2230,4.3366587e-11,0.000643152950571843,-1.3170696742957772e-05,0.00016153810829815123,-1.3170696742957772e-05,0.0006562485565721568,-1.3170617417895582e-05,0.0006299229872641096,-1.3170662397920615e-05
2231,4.3386033900000006e-11,0.0006437295354969081,-1.3173649472677266e-05,0.00016168209530000401,-1.3173649472677266e-05,0.000656828129784879,-1.3173570132669766e-05,0.0006304966413019453,-1.3173615130251834e-05
2232,4.3405480800000004e-11,0.0006443063818982278,-1.3176601540720608e-05,0.00016182613962883454,-1.3176601540720608e-05,0.0006574080113952458,-1.3176522185771151e-05,0.0006310705435170692,-1.3176567200906313e-05
2233,4.34249277e-11,0.000644883491480173,-1.3179552947532424e-05,0.00016197025557830109,-1.3179552947532424e-05,0.0006579880841864271,-1.3179473577644353e-05,0.0006316447528410989,-1.317951861032868e-05
2234,4.3444374600000006e-11,0.000645460855580641,-1.318250369355684e-05,0.0001621144452388977,-1.318250369355684e-05,0.0006585684524008711,-1.3182424308733497e-05,0.0006322191721743853,-1.3182469358963062e-05
2235,4.3463821500000003e-11,0.0006460384792368541,-1.3185453779237485e-05,0.0001622586875520312,-1.3185453779237485e-05,0.0006591490089172227,-1.3185374379482217e-05,0.0006327938822335101,-1.318541944725309e-05
2236,4.348326840000001e-11,0.0006466163536310169,-1.3188403205017497e-05,0.00016240299243514092,-1.3188403205017497e-05,0.0006597299234619362,-1.3188323790333641e-05,0.0006333688420303978,-1.3188368875641902e-05
2237,4.3502715300000005e-11,0.0006471944907960833,-1.3191351971339508e-05,0.00016254737522920087,-1.3191351971339508e-05,0.0006603110111798483,-1.3191272541730406e-05,0.0006339440517062695,-1.319131764457213e-05
2238,4.35221622e-11,0.000647772899022245,-1.3194300078645666e-05,0.00016269181040389722,-1.3194300078645666e-05,0.0006608924084799189,-1.3194220634114653e-05,0.0006345195082079978,-1.3194265754485923e-05
2239,4.35416091e-11,0.0006483515517186626,-1.3197247527377624e-05,0.00016283631267118178,-1.3197247527377624e-05,0.0006614740636299979,-1.3197168067928031e-05,0.0006350952598143185,-1.3197213205824932e-05
2240,4.3561056000000005e-11,0.0006489304653959702,-1.3200194317976537e-05,0.00016298088790403558,-1.3200194317976537e-05,0.0006620559657869494,-1.3200114843611697e-05,0.0006356712322095177,-1.3200159999030315e-05
2241,4.358050290000001e-11,0.0006495096382419804,-1.3203140450883073e-05,0.0001631255222508876,-1.3203140450883073e-05,0.0006626380975711833,-1.3203060961606311e-05,0.0006362474795659189,-1.3203106134542736e-05
2242,4.3599949800000007e-11,0.0006500890780811708,-1.3206085926537397e-05,0.00016327021458213757,-1.3206085926537397e-05,0.0006632205293575162,-1.3206006422352047e-05,0.0006368239924482458,-1.3206051612802369e-05
2243,4.3619396700000004e-11,0.0006506687700670277,-1.3209030745379199e-05,0.00016341497734123425,-1.3209030745379199e-05,0.000663803186942136,-1.3208951226288582e-05,0.0006374007522288322,-1.3208996434248895e-05
2244,4.36388436e-11,0.0006512487164186705,-1.3211974907847672e-05,0.00016355980926276934,-1.3211974907847672e-05,0.0006643861087933706,-1.3211895373855107e-05,0.0006379777737590898,-1.321194059932151e-05
2245,4.36582905e-11,0.0006518289287710256,-1.3214918414381512e-05,0.00016370469924681177,-1.3214918414381512e-05,0.0006649693233075698,-1.3214838865490324e-05,0.0006385550703075951,-1.3214884108458916e-05
2246,4.3677737400000004e-11,0.0006524093983880195,-1.3217861265418944e-05,0.00016384966424222842,-1.3217861265418944e-05,0.0006655527751281454,-1.3217781701632444e-05,0.0006391326432529344,-1.321782696209933e-05
2247,4.369718430000001e-11,0.0006529901210063797,-1.3220803461397685e-05,0.00016399468237800945,-1.3220803461397685e-05,0.0006661364621927219,-1.3220723882719196e-05,0.0006397104260098665,-1.3220769160680479e-05
2248,4.3716631200000006e-11,0.0006535711020446421,-1.3223745002754983e-05,0.0001641397655866062,-1.3223745002754983e-05,0.0006667204372846434,-1.3223665409187816e-05,0.000640288510042253,-1.3223710704639603e-05
2249,4.3736078100000003e-11,0.0006541523457214563,-1.322668588992759e-05,0.0001642849158764067,-1.322668588992759e-05,0.0006673046787890664,-1.3226606281475052e-05,0.000640866808572388,-1.3226651594413456e-05
2250,4.3755525e-11,0.00065473385211015,-1.3229626123351772e-05,0.00016443013457502525,-1.3229626123351772e-05,0.0006678891405234757,-1.3229546500017176e-05,0.0006414454134644871,-1.3229591830438308e-05
2251,4.3774971900000005e-11,0.0006553156155750513,-1.3232565703463318e-05,0.0001645754207798463,-1.3232565703463318e-05,0.000668473887812495,-1.3232486065249971e-05,0.0006420242491307337,-1.3232531413149943e-05
2252,4.37944188e-11,0.0006558976327660157,-1.3235504630697522e-05,0.00016472075665919866,-1.3235504630697522e-05,0.0006690588490404475,-1.3235424977608725e-05,0.0006426033456629119,-1.3235470342983661e-05
2253,4.38138657e-11,0.000656479907146892,-1.3238442905489202e-05,0.00016486617086119927,-1.3238442905489202e-05,0.0006696441097754089,-1.323836323752826e-05,0.0006431827192385281,-1.3238408620374278e-05
2254,4.3833312600000005e-11,0.0006570624413859037,-1.3241380528272698e-05,0.00016501164442147764,-1.3241380528272698e-05,0.0006702296278324608,-1.3241300845442914e-05,0.0006437623163817991,-1.3241346245756132e-05
2255,4.38527595e-11,0.0006576452428156278,-1.3244317499481854e-05,0.00016515718519845404,-1.3244317499481854e-05,0.0006708153822086505,-1.3244237801786523e-05,0.0006443422242961445,-1.3244283219563074e-05
2256,4.3872206400000007e-11,0.0006582282908853857,-1.324725381955005e-05,0.0001653027832630147,-1.324725381955005e-05,0.000671401445811233,-1.3247174106992467e-05,0.0006449223296850599,-1.3247219542228476e-05
2257,4.3891653300000004e-11,0.0006588116064199127,-1.3250189488910172e-05,0.0001654484588395036,-1.3250189488910172e-05,0.0006719876881980256,-1.325010976149363e-05,0.0006455027449121598,-1.325015521418523e-05
2258,4.39111002e-11,0.000659395180837053,-1.3253124507994633e-05,0.0001655941893980538,-1.3253124507994633e-05,0.0006725742519437894,-1.3253044765722425e-05,0.0006460833873177478,-1.3253090235865748e-05
2259,4.39305471e-11,0.0006599790009973967,-1.3256058877235366e-05,0.00016573999574677744,-1.3256058877235366e-05,0.000673161064496146,-1.3255979120110782e-05,0.0006466643286466177,-1.3256024607701964e-05
2260,4.3949994000000004e-11,0.0006605630973361075,-1.3258992597063829e-05,0.00016588585169287866,-1.3258992597063829e-05,0.0006737481107024359,-1.3258912825090154e-05,0.0006472455042376824,-1.3258958330125334e-05
2261,4.396944090000001e-11,0.0006611474355857209,-1.3261925667911001e-05,0.0001660317855725157,-1.3261925667911001e-05,0.0006743354163520828,-1.3261845881091522e-05,0.0006478269141437397,-1.326189140356684e-05
2262,4.3988887800000006e-11,0.0006617320446977889,-1.3264858090207378e-05,0.0001661777771333146,-1.3264858090207378e-05,0.0006749229934871522,-1.3264778288545375e-05,0.0006484086096078954,-1.3264823828456978e-05
2263,4.4008334700000003e-11,0.0006623169087040212,-1.3267789864382993e-05,0.00016632383727356874,-1.3267789864382993e-05,0.0006755108568051322,-1.3267710047881745e-05,0.000648990580195413,-1.3267755605225777e-05
2264,4.40277816e-11,0.0006629020321938519,-1.327072099086739e-05,0.00016646995938452962,-1.327072099086739e-05,0.0006760989213632565,-1.3270641159530184e-05,0.000649572778388367,-1.3270686734302789e-05
2265,4.40472285e-11,0.0006634874099949896,-1.3273651470089647e-05,0.0001666161435501862,-1.3273651470089647e-05,0.0006766872500031192,-1.3273571623919753e-05,0.000650155293950687,-1.327361721611709e-05
2266,4.40666754e-11,0.0006640730474422589,-1.3276581302478375e-05,0.00016676239928019892,-1.3276581302478375e-05,0.0006772758573707145,-1.3276501441479066e-05,0.000650737993282797,-1.3276547051097286e-05
2267,4.408612230000001e-11,0.0006646589443693642,-1.3279510488461698e-05,0.00016690871537252552,-1.3279510488461698e-05,0.0006778647370872468,-1.3279430612636248e-05,0.0006513209978912355,-1.3279476239671504e-05
2268,4.4105569200000005e-11,0.0006652451053562143,-1.3282439028467273e-05,0.00016705509722178796,-1.3282439028467273e-05,0.000678453868858,-1.328235913781895e-05,0.0006519042401537993,-1.3282404782267405e-05
2269,4.41250161e-11,0.0006658315181337487,-1.3285366922922287e-05,0.0001672015362261486,-1.3285366922922287e-05,0.0006790432437444822,-1.328528701745436e-05,0.0006524877599678006,-1.3285332679312174e-05
2270,4.4144463e-11,0.000666418198611872,-1.3288294172253457e-05,0.00016734805187898456,-1.3288294172253457e-05,0.0006796328539283934,-1.3288214251969189e-05,0.0006530715377648554,-1.328825993123253e-05
2271,4.4163909900000004e-11,0.0006670051241107345,-1.3291220776887034e-05,0.0001674946202397826,-1.3291220776887034e-05,0.0006802227731424643,-1.3291140841789693e-05,0.0006536555546972711,-1.3291186538454722e-05
