,E0,Ep,dL,phi,th_LRL,Error,n,wfinal
6045.,0.,1.1201417091276219e-11,1.,1.413716694115407,0.,NOERR,1,-7.343162990623989e-6
6994.,0.,1.4001771364095272e-11,1.,6.094689747964199,0.,NOERR,3,-0.000032753825750485096
743.,0.,1.4001771364095273e-12,1.,4.492477494633404,3.141592653589793,ShortOrb,3,0.0010995197635725318
6058.,0.,1.1201417091276219e-11,1.,1.82212373908208,0.,NOERR,1,-3.382916554466425e-6
6060.,0.,1.1201417091276219e-11,1.,1.8849555921538759,0.,NOERR,2,1.1674172526208145e-6
4719.,0.,7.000885682047636e-12,1.,3.7384952577718535,3.141592653589793,NOERR,2,-0.00003388500867114734
4721.,0.,7.000885682047636e-12,1.,3.8013271108436495,3.141592653589793,NOERR,1,1.9365877556330826e-7
842.,0.,0.,-1.,1.319468914507713,0.,ShortOrb,2,-0.00004928381111901636
4727.,0.,7.000885682047636e-12,1.,3.9898226700590373,3.141592653589793,NOERR,2,0.000013454325844838532
6062.,0.,1.1201417091276219e-11,1.,1.9477874452256718,0.,NOERR,2,-0.000010732194438617608
6996.,0.,1.4001771364095272e-11,1.,6.157521601035994,0.,NOERR,2,-0.00004736695793360418
6999.,0.,1.4001771364095272e-11,1.,6.2517693806436885,0.,NOERR,2,1.263326404510624e-7
6064.,0.,1.1201417091276219e-11,1.,2.0106192982974678,0.,NOERR,2,-0.000016382119100470216
4728.,0.,7.000885682047636e-12,1.,4.0212385965949355,3.141592653589793,NOERR,6,-2.8527837948920607e-6
6065.,0.,1.1201417091276219e-11,1.,2.0420352248333655,0.,NOERR,2,1.8192889648500428e-6
4734.,0.,7.000885682047636e-12,1.,4.209734155810323,3.141592653589793,NOERR,2,-3.072608258538237e-6
6066.,0.,1.1201417091276219e-11,1.,2.0734511513692637,0.,NOERR,13,-5.829778217200763e-6
7200.,0.,1.680212563691433e-11,-1.,0.,0.,NOERR,2,-0.00001204757550072167
4804.,0.,8.401062818457165e-12,-1.,0.12566370614359174,0.,NOERR,1,-1.2366414030554033e-6
850.,0.,0.,-1.,1.5707963267948966,0.,ShortOrb,2,0.00030598214233729104
6069.,0.,1.1201417091276219e-11,1.,2.167698930976957,0.,NOERR,24,-5.382684411788503e-6
4807.,0.,8.401062818457165e-12,-1.,0.21991148575128555,0.,NOERR,1,2.9575888577726774e-6
980.,0.,0.,-1.,5.654866776461628,0.,ShortOrb,2,-0.0000592519038303608
7203.,0.,1.680212563691433e-11,-1.,0.09424777960769379,0.,NOERR,2,3.743738688412651e-6
6074.,0.,1.1201417091276219e-11,1.,2.324778563656447,0.,NOERR,1,-5.107227659573454e-6
7206.,0.,1.680212563691433e-11,-1.,0.18849555921538758,0.,NOERR,7,4.191303085188825e-6
4808.,0.,8.401062818457165e-12,-1.,0.25132741228718347,0.,NOERR,2,-1.6008019770939595e-6
4811.,0.,8.401062818457165e-12,-1.,0.34557519189487723,0.,NOERR,1,-3.726577133935755e-7
7210.,0.,1.680212563691433e-11,-1.,0.3141592653589793,0.,NOERR,1,3.4303022330038573e-6
6075.,0.,1.1201417091276219e-11,1.,2.356194490192345,0.,NOERR,1,-4.130458098899537e-6
7222.,0.,1.680212563691433e-11,-1.,0.6911503837897545,0.,NOERR,2,4.327894306879118e-6
6076.,0.,1.1201417091276219e-11,1.,2.3876104167282426,0.,NOERR,1,4.65539604902309e-6
7224.,0.,1.680212563691433e-11,-1.,0.7539822368615503,0.,ShortOrb,6,-0.00004981075005004815
995.,0.,0.,-1.,6.126105674500097,0.,ShortOrb,2,-0.0000700020366369708
4816.,0.,8.401062818457165e-12,-1.,0.5026548245743669,0.,NOERR,1,-0.000015375255178336348
7228.,0.,1.680212563691433e-11,-1.,0.8796459430051422,0.,NOERR,1,8.270482580584322e-8
1080.,0.,0.,-1.,2.5132741228718345,3.141592653589793,ShortOrb,2,-0.00005925190382993229
7230.,0.,1.680212563691433e-11,-1.,0.9424777960769379,0.,ShortOrb,5,-0.00004906916646454853
4818.,0.,8.401062818457165e-12,-1.,0.5654866776461628,0.,NOERR,1,9.453817797250244e-7
6083.,0.,1.1201417091276219e-11,1.,2.607521902479528,0.,NOERR,1,-0.000022972404384115728
6160.,0.,1.1201417091276219e-11,1.,5.026548245743669,0.,ShortOrb,5,-0.0000517788970317343
4823.,0.,8.401062818457165e-12,-1.,0.7225663103256524,0.,NOERR,1,-1.2396294063836583e-7
4826.,0.,8.401062818457165e-12,-1.,0.8168140899333463,0.,NOERR,1,2.0176373359304174e-6
6163.,0.,1.1201417091276219e-11,1.,5.120796025351362,0.,NOERR,4,-3.830757390089883e-6
7231.,0.,1.680212563691433e-11,-1.,0.9738937226128359,0.,NOERR,2,-0.00002061481024537141
1095.,0.,0.,-1.,2.9845130209103035,3.141592653589793,ShortOrb,2,-0.0000700020366369708
6177.,0.,1.1201417091276219e-11,1.,5.5606189968539335,0.,NOERR,2,4.243650380990003e-6
6178.,0.,1.1201417091276219e-11,1.,5.592034923389832,0.,NOERR,2,2.770833712626382e-6
7235.,0.,1.680212563691433e-11,-1.,1.0995574287564276,0.,NOERR,2,2.4790114659504225e-6
7242.,0.,1.680212563691433e-11,-1.,1.319468914507713,0.,ShortOrb,4,-0.00005179685039774432
7255.,0.,1.680212563691433e-11,-1.,1.7278759594743864,0.,ShortOrb,7,-0.000056788580472094124
6179.,0.,1.1201417091276219e-11,1.,5.62345084992573,0.,NOERR,3,-2.0478702294337226e-6
6181.,0.,1.1201417091276219e-11,1.,5.686282702997525,0.,NOERR,2,2.56911722942993e-6
1142.,0.,0.,-1.,4.461061568097506,3.141592653589793,ShortOrb,2,-0.00004928381111901636
6183.,0.,1.1201417091276219e-11,1.,5.749114556069322,0.,NOERR,2,-2.054113334048266e-6
4848.,0.,8.401062818457165e-12,-1.,1.5079644737231006,0.,NOERR,2,-0.00002985637984552383
6188.,0.,1.1201417091276219e-11,1.,5.9061941887488105,0.,NOERR,1,3.6382262624968665e-6
6196.,0.,1.1201417091276219e-11,1.,6.157521601035994,0.,ShortOrb,3,-0.00005145313694979192
4862.,0.,8.401062818457165e-12,-1.,1.9477874452256718,0.,NOERR,2,-3.0553372269057255e-6
4863.,0.,8.401062818457165e-12,-1.,1.9792033717615696,0.,NOERR,2,-6.045905448070528e-6
7258.,0.,1.680212563691433e-11,-1.,1.82212373908208,0.,NOERR,3,-0.000017425614863643293
4864.,0.,8.401062818457165e-12,-1.,2.0106192982974678,0.,NOERR,3,4.16543992958717e-6
7259.,0.,1.680212563691433e-11,-1.,1.853539665617978,0.,NOERR,1,1.2985562479599195e-6
1150.,0.,0.,-1.,4.71238898038469,3.141592653589793,ShortOrb,2,0.00030598214233729104
4876.,0.,8.401062818457165e-12,-1.,2.3876104167282426,0.,NOERR,1,-1.95217459791921e-6
7260.,0.,1.680212563691433e-11,-1.,1.8849555921538759,0.,NOERR,2,-1.923821605502862e-6
6401.,0.,1.4001771364095272e-11,-1.,0.031415926535897934,0.,NOERR,2,-0.000013780225511787172
7261.,0.,1.680212563691433e-11,-1.,1.9163715186897738,0.,NOERR,2,2.9500926225524155e-6
7263.,0.,1.680212563691433e-11,-1.,1.9792033717615696,0.,ShortOrb,6,-0.000051500217118574786
4885.,0.,8.401062818457165e-12,-1.,2.670353755551324,0.,NOERR,2,-2.4947479736000054e-6
6403.,0.,1.4001771364095272e-11,-1.,0.09424777960769379,0.,NOERR,2,-2.0674981954700864e-6
6407.,0.,1.4001771364095272e-11,-1.,0.21991148575128555,0.,ShortOrb,5,-0.0000489030578204428
6412.,0.,1.4001771364095272e-11,-1.,0.37699111843077515,0.,ShortOrb,4,-0.000046793132238187554
7265.,0.,1.680212563691433e-11,-1.,2.0420352248333655,0.,NOERR,2,-5.7574689849512625e-6
6416.,0.,1.4001771364095272e-11,-1.,0.5026548245743669,0.,NOERR,2,6.767492580368356e-7
1242.,0.,0.,1.,1.319468914507713,0.,ShortOrb,2,-0.00004928381111901636
7277.,0.,1.680212563691433e-11,-1.,2.419026343264141,0.,NOERR,2,-8.081008551789668e-7
6427.,0.,1.4001771364095272e-11,-1.,0.8482300164692442,0.,NOERR,2,2.382748352950898e-6
4957.,0.,8.401062818457165e-12,-1.,4.932300466135976,0.,NOERR,1,-0.000025947260285310192
8048.,0.,1.9602479909733385e-11,-1.,1.5079644737231006,0.,NOERR,3,-2.6506072147811907e-6
7332.,0.,1.680212563691433e-11,-1.,4.1469023027385274,0.,NOERR,2,-0.00003894451600200309
1250.,0.,0.,1.,1.5707963267948966,0.,ShortOrb,2,0.00030598214233729104
1380.,0.,0.,1.,5.654866776461628,0.,ShortOrb,2,-0.0000592519038303608
8049.,0.,1.9602479909733385e-11,-1.,1.5393804002589986,0.,NOERR,2,-4.085764725518349e-6
6428.,0.,1.4001771364095272e-11,-1.,0.8796459430051422,0.,ShortOrb,2,0.000023715654040634693
7359.,0.,1.680212563691433e-11,-1.,4.995132319207771,0.,NOERR,2,-0.000023503107549159447
6434.,0.,1.4001771364095272e-11,-1.,1.0681415022205298,0.,NOERR,2,1.6771218199989702e-6
7363.,0.,1.680212563691433e-11,-1.,5.120796025351362,0.,NOERR,1,-0.00001047520963972978
7378.,0.,1.680212563691433e-11,-1.,5.592034923389832,0.,NOERR,1,-3.860127222606012e-8
1395.,0.,0.,1.,6.126105674500097,0.,ShortOrb,2,-0.0000700020366369708
8050.,0.,1.9602479909733385e-11,-1.,1.5707963267948966,0.,ShortOrb,2,-0.000028329019364004004
1480.,0.,0.,1.,2.5132741228718345,3.141592653589793,ShortOrb,2,-0.00005925190382993229
8054.,0.,1.9602479909733385e-11,-1.,1.6964600329384885,0.,NOERR,3,-0.000010388946736804302
7379.,0.,1.680212563691433e-11,-1.,5.62345084992573,0.,NOERR,1,-9.16937666020467e-7
8058.,0.,1.9602479909733385e-11,-1.,1.82212373908208,0.,NOERR,2,-4.2531936865953075e-7
7380.,0.,1.680212563691433e-11,-1.,5.654866776461628,0.,NOERR,2,2.004427358704518e-6
8060.,0.,1.9602479909733385e-11,-1.,1.8849555921538759,0.,NOERR,2,2.346994245773464e-6
6441.,0.,1.4001771364095272e-11,-1.,1.288052987971815,0.,NOERR,3,-0.000030186403198770333
8065.,0.,1.9602479909733385e-11,-1.,2.0420352248333655,0.,NOERR,2,-1.5159017160322758e-6
6447.,0.,1.4001771364095272e-11,-1.,1.4765485471872026,0.,NOERR,2,8.643178957443006e-6
1495.,0.,0.,1.,2.9845130209103035,3.141592653589793,ShortOrb,2,-0.0000700020366369708
6456.,0.,1.4001771364095272e-11,-1.,1.7592918860102844,0.,NOERR,1,2.0035014042442862e-7
8067.,0.,1.9602479909733385e-11,-1.,2.1048670779051615,0.,ShortOrb,2,-0.00006270896276682687
6457.,0.,1.4001771364095272e-11,-1.,1.790707812546182,0.,NOERR,2,3.2936035303254775e-6
8085.,0.,1.9602479909733385e-11,-1.,2.670353755551324,0.,NOERR,1,2.452818642452173e-7
6463.,0.,1.4001771364095272e-11,-1.,1.9792033717615696,0.,NOERR,2,-5.299995642458011e-7
7381.,0.,1.680212563691433e-11,-1.,5.686282702997525,0.,NOERR,2,-0.000011557735003440269
6464.,0.,1.4001771364095272e-11,-1.,2.0106192982974678,0.,NOERR,1,-2.4318837135369232e-6
7382.,0.,1.680212563691433e-11,-1.,5.717698629533424,0.,NOERR,1,-1.1544218680839092e-6
6468.,0.,1.4001771364095272e-11,-1.,2.1362830044410597,0.,NOERR,2,9.897196400221985e-7
8095.,0.,1.9602479909733385e-11,-1.,2.9845130209103035,0.,NOERR,2,-0.000025319725808207033
7384.,0.,1.680212563691433e-11,-1.,5.7805304826052195,0.,NOERR,2,-1.020941460500887e-6
1542.,0.,0.,1.,4.461061568097506,3.141592653589793,ShortOrb,2,-0.00004928381111901636
8141.,0.,1.9602479909733385e-11,-1.,4.429645641561608,0.,NOERR,2,-1.6857760376989517e-6
6561.,0.,1.4001771364095272e-11,-1.,5.057964172279568,0.,NOERR,1,-2.685423760434336e-6
7386.,0.,1.680212563691433e-11,-1.,5.843362335677016,0.,NOERR,1,2.984970125745588e-6
8157.,0.,1.9602479909733385e-11,-1.,4.932300466135976,0.,NOERR,1,-3.2303386397927427e-6
7388.,0.,1.680212563691433e-11,-1.,5.9061941887488105,0.,NOERR,2,-4.596481537430923e-6
8162.,0.,1.9602479909733385e-11,-1.,5.089380098815465,0.,NOERR,1,4.5015413681945424e-6
6568.,0.,1.4001771364095272e-11,-1.,5.277875658030852,0.,NOERR,1,-9.819243956089158e-6
8179.,0.,1.9602479909733385e-11,-1.,5.62345084992573,0.,NOERR,3,1.1219010074524712e-6
8181.,0.,1.9602479909733385e-11,-1.,5.686282702997525,0.,NOERR,2,0.000015061314346209844
7390.,0.,1.680212563691433e-11,-1.,5.969026041820607,0.,NOERR,2,-4.952960231371103e-6
6570.,0.,1.4001771364095272e-11,-1.,5.340707511102648,0.,NOERR,1,1.1423390903796963e-6
1550.,0.,0.,1.,4.71238898038469,3.141592653589793,ShortOrb,2,0.00030598214233729104
6574.,0.,1.4001771364095272e-11,-1.,5.46637121724624,0.,NOERR,2,-1.706890720484488e-6
6577.,0.,1.4001771364095272e-11,-1.,5.5606189968539335,0.,NOERR,1,3.020810993621804e-6
6579.,0.,1.4001771364095272e-11,-1.,5.62345084992573,0.,NOERR,2,-4.123385564885226e-6
8188.,0.,1.9602479909733385e-11,-1.,5.9061941887488105,0.,NOERR,1,-0.00002322484728230418
6584.,0.,1.4001771364095272e-11,-1.,5.7805304826052195,0.,NOERR,2,1.027225185810456e-6
1604.,0.,2.8003542728190546e-12,-1.,0.12566370614359174,0.,ShortOrb,2,-0.000049528846650964686
8189.,0.,1.9602479909733385e-11,-1.,5.937610115284708,0.,NOERR,2,8.184705946096686e-6
6589.,0.,1.4001771364095272e-11,-1.,5.937610115284708,0.,NOERR,1,0.000010970487150353627
6593.,0.,1.4001771364095272e-11,-1.,6.0632738214283,0.,NOERR,2,1.0325167080343073e-6
1616.,0.,2.8003542728190546e-12,-1.,0.5026548245743669,0.,NOERR,2,2.634872380444359e-7
6594.,0.,1.4001771364095272e-11,-1.,6.094689747964199,0.,NOERR,3,4.499563121253299e-6
8190.,0.,1.9602479909733385e-11,-1.,5.969026041820607,0.,ShortOrb,3,-0.0006862050148858934
6596.,0.,1.4001771364095272e-11,-1.,6.157521601035994,0.,NOERR,2,-0.00004736695793360418
8193.,0.,1.9602479909733385e-11,-1.,6.0632738214283,0.,NOERR,1,-9.852507236392598e-6
7391.,0.,1.680212563691433e-11,-1.,6.000441968356505,0.,NOERR,4,-0.000052798086948594976
6599.,0.,1.4001771364095272e-11,-1.,6.2517693806436885,0.,NOERR,2,1.263326445353343e-7
8194.,0.,1.9602479909733385e-11,-1.,6.094689747964199,0.,NOERR,2,3.737568737004684e-8
1617.,0.,2.8003542728190546e-12,-1.,0.5340707511102649,0.,NOERR,2,-0.0000353853488054423
7600.,0.,1.680212563691433e-11,1.,0.,0.,NOERR,2,-2.77628987143698e-6
6801.,0.,1.4001771364095272e-11,1.,0.031415926535897934,0.,NOERR,2,1.9476743479960762e-6
6803.,0.,1.4001771364095272e-11,1.,0.09424777960769379,0.,NOERR,2,-2.067498953738309e-6
7603.,0.,1.680212563691433e-11,1.,0.09424777960769379,0.,NOERR,2,7.926875130117243e-6
6807.,0.,1.4001771364095272e-11,1.,0.21991148575128555,0.,ShortOrb,5,-0.00004890305781766094
6812.,0.,1.4001771364095272e-11,1.,0.37699111843077515,0.,ShortOrb,4,-0.00004679313223863012
7606.,0.,1.680212563691433e-11,1.,0.18849555921538758,0.,NOERR,7,2.753210901588907e-6
8196.,0.,1.9602479909733385e-11,-1.,6.157521601035994,0.,NOERR,4,-0.00003366458345743869
6816.,0.,1.4001771364095272e-11,1.,0.5026548245743669,0.,NOERR,2,6.767492153180811e-7
8400.,0.,1.9602479909733385e-11,1.,0.,0.,NOERR,2,-5.930077240015395e-7
7610.,0.,1.680212563691433e-11,1.,0.3141592653589793,0.,NOERR,1,3.4303022330038573e-6
1618.,0.,2.8003542728190546e-12,-1.,0.5654866776461628,0.,ShortOrb,2,-0.000023849300877190616
7622.,0.,1.680212563691433e-11,1.,0.6911503837897545,0.,NOERR,2,-1.0583733399994665e-6
8401.,0.,1.9602479909733385e-11,1.,0.031415926535897934,0.,NOERR,1,1.7807547216296918e-6
8406.,0.,1.9602479909733385e-11,1.,0.18849555921538758,0.,ShortOrb,3,-0.00004980779241544034
7624.,0.,1.680212563691433e-11,1.,0.7539822368615503,0.,ShortOrb,6,-0.00004981075004214424
1620.,0.,2.8003542728190546e-12,-1.,0.6283185307179586,0.,NOERR,6,-5.727928377349149e-6
7628.,0.,1.680212563691433e-11,1.,0.8796459430051422,0.,NOERR,1,8.270482580584322e-8
7630.,0.,1.680212563691433e-11,1.,0.9424777960769379,0.,ShortOrb,5,-0.000049047640807975496
1636.,0.,2.8003542728190546e-12,-1.,1.1309733552923256,0.,NOERR,2,1.0093665735291588e-6
1656.,0.,2.8003542728190546e-12,-1.,1.7592918860102844,0.,NOERR,6,-3.074532900179767e-6
7631.,0.,1.680212563691433e-11,1.,0.9738937226128359,0.,NOERR,2,-1.6151222225490418e-6
7635.,0.,1.680212563691433e-11,1.,1.0995574287564276,0.,NOERR,2,-1.2074858544946533e-6
7642.,0.,1.680212563691433e-11,1.,1.319468914507713,0.,ShortOrb,4,-0.00005179685039774432
7655.,0.,1.680212563691433e-11,1.,1.7278759594743864,0.,ShortOrb,7,-0.00005678858048764088
1660.,0.,2.8003542728190546e-12,-1.,1.8849555921538759,0.,NOERR,1,-0.000022661944538625125
6827.,0.,1.4001771364095272e-11,1.,0.8482300164692442,0.,NOERR,3,-0.00004128567761001854
1665.,0.,2.8003542728190546e-12,-1.,2.0420352248333655,0.,NOERR,2,8.618408422178569e-7
1666.,0.,2.8003542728190546e-12,-1.,2.0734511513692637,0.,NOERR,1,-0.00001063345112210818
1765.,0.,2.8003542728190546e-12,-1.,5.183627878423159,0.,NOERR,1,-1.5045826111977944e-7
1772.,0.,2.8003542728190546e-12,-1.,5.403539364174444,0.,NOERR,2,6.207641283836661e-6
7658.,0.,1.680212563691433e-11,1.,1.82212373908208,0.,ShortOrb,3,-0.000030653170963734766
6828.,0.,1.4001771364095272e-11,1.,0.8796459430051422,0.,ShortOrb,2,0.000023715654040634693
7659.,0.,1.680212563691433e-11,1.,1.853539665617978,0.,NOERR,1,1.2985562479599195e-6
7660.,0.,1.680212563691433e-11,1.,1.8849555921538759,0.,NOERR,2,-1.923821605009599e-6
7661.,0.,1.680212563691433e-11,1.,1.9163715186897738,0.,NOERR,2,2.9501347731035512e-6
7663.,0.,1.680212563691433e-11,1.,1.9792033717615696,0.,ShortOrb,6,-0.000051500207024016336
7665.,0.,1.680212563691433e-11,1.,2.0420352248333655,0.,NOERR,2,-8.894620695788426e-6
8411.,0.,1.9602479909733385e-11,1.,0.34557519189487723,0.,ShortOrb,5,-0.00006665621735546523
6841.,0.,1.4001771364095272e-11,1.,1.288052987971815,0.,NOERR,2,-6.4109247525473475e-6
1781.,0.,2.8003542728190546e-12,-1.,5.686282702997525,0.,ShortOrb,2,-0.00006899808151350495
6847.,0.,1.4001771364095272e-11,1.,1.4765485471872026,0.,NOERR,3,-1.1174611797115667e-6
1891.,0.,2.8003542728190546e-12,-1.,2.858849314766712,3.141592653589793,NOERR,1,2.3440105194148446e-6
8418.,0.,1.9602479909733385e-11,1.,0.5654866776461628,0.,NOERR,2,8.738646620005214e-6
6856.,0.,1.4001771364095272e-11,1.,1.7592918860102844,0.,NOERR,1,2.0035014042442862e-7
1949.,0.,2.8003542728190546e-12,-1.,4.680973053848792,3.141592653589793,NOERR,6,-3.2643732316076733e-6
8422.,0.,1.9602479909733385e-11,1.,0.6911503837897545,0.,ShortOrb,5,-0.000047543536915787765
6857.,0.,1.4001771364095272e-11,1.,1.790707812546182,0.,NOERR,2,3.2936036065714866e-6
7677.,0.,1.680212563691433e-11,1.,2.419026343264141,0.,NOERR,3,-0.000021664700948322193
6863.,0.,1.4001771364095272e-11,1.,1.9792033717615696,0.,NOERR,2,-4.0807307888597536e-7
6864.,0.,1.4001771364095272e-11,1.,2.0106192982974678,0.,NOERR,1,-2.4318837135369232e-6
7732.,0.,1.680212563691433e-11,1.,4.1469023027385274,0.,NOERR,2,-6.978067040248647e-6
6868.,0.,1.4001771364095272e-11,1.,2.1362830044410597,0.,NOERR,2,7.482206740203041e-7
7759.,0.,1.680212563691433e-11,1.,4.995132319207771,0.,NOERR,2,-8.581576252598923e-6
2004.,0.,2.8003542728190546e-12,1.,0.12566370614359174,0.,ShortOrb,2,-0.000049528846650964686
6961.,0.,1.4001771364095272e-11,1.,5.057964172279568,0.,NOERR,1,-2.685423760434336e-6
7763.,0.,1.680212563691433e-11,1.,5.120796025351362,0.,NOERR,1,-0.00001047520963972978
2016.,0.,2.8003542728190546e-12,1.,0.5026548245743669,0.,NOERR,2,2.6348723216479275e-7
7778.,0.,1.680212563691433e-11,1.,5.592034923389832,0.,NOERR,1,-3.860127222606012e-8
6968.,0.,1.4001771364095272e-11,1.,5.277875658030852,0.,NOERR,1,-9.819243956089158e-6
6970.,0.,1.4001771364095272e-11,1.,5.340707511102648,0.,NOERR,1,1.1423390903796963e-6
8426.,0.,1.9602479909733385e-11,1.,0.8168140899333463,0.,NOERR,3,-0.00003978053528489053
7779.,0.,1.680212563691433e-11,1.,5.62345084992573,0.,NOERR,1,-9.16937666020467e-7
6974.,0.,1.4001771364095272e-11,1.,5.46637121724624,0.,NOERR,2,-2.1070120559429634e-6
7780.,0.,1.680212563691433e-11,1.,5.654866776461628,0.,NOERR,2,2.0044273572275934e-6
8427.,0.,1.9602479909733385e-11,1.,0.8482300164692442,0.,NOERR,2,-6.285695884213773e-6
6977.,0.,1.4001771364095272e-11,1.,5.5606189968539335,0.,NOERR,1,3.020810993621804e-6
8437.,0.,1.9602479909733385e-11,1.,1.1623892818282235,0.,NOERR,2,9.143712682613859e-6
7781.,0.,1.680212563691433e-11,1.,5.686282702997525,0.,NOERR,2,-9.860180462905046e-7
7782.,0.,1.680212563691433e-11,1.,5.717698629533424,0.,NOERR,1,-1.1544218680839092e-6
2017.,0.,2.8003542728190546e-12,1.,0.5340707511102649,0.,NOERR,2,-0.0000353853488054423
6979.,0.,1.4001771364095272e-11,1.,5.62345084992573,0.,NOERR,2,-6.474878224362725e-6
8439.,0.,1.9602479909733385e-11,1.,1.2252211349000193,0.,NOERR,2,-2.7228679648653984e-6
6984.,0.,1.4001771364095272e-11,1.,5.7805304826052195,0.,NOERR,2,1.0274652446684731e-6
8448.,0.,1.9602479909733385e-11,1.,1.5079644737231006,0.,NOERR,2,1.3755740541871063e-6
8449.,0.,1.9602479909733385e-11,1.,1.5393804002589986,0.,NOERR,2,0.000012021009943750527
8970.,0.,2.2402834182552437e-11,-1.,5.340707511102648,0.,NOERR,2,-5.613953324283357e-6
7784.,0.,1.680212563691433e-11,1.,5.7805304826052195,0.,NOERR,2,-0.000023375532500379395
8971.,0.,2.2402834182552437e-11,-1.,5.372123437638546,0.,NOERR,21,-7.927160856213803e-6
7786.,0.,1.680212563691433e-11,1.,5.843362335677016,0.,NOERR,1,2.984970125745588e-6
2018.,0.,2.8003542728190546e-12,1.,0.5654866776461628,0.,ShortOrb,2,-0.000023849300877190616
8973.,0.,2.2402834182552437e-11,-1.,5.4349552907103424,0.,NOERR,1,7.551679727561157e-6
8978.,0.,2.2402834182552437e-11,-1.,5.592034923389832,0.,NOERR,1,-4.53490185953292e-7
7788.,0.,1.680212563691433e-11,1.,5.9061941887488105,0.,NOERR,2,-8.466701313847985e-6
2020.,0.,2.8003542728190546e-12,1.,0.6283185307179586,0.,NOERR,13,-7.628666956116643e-6
8450.,0.,1.9602479909733385e-11,1.,1.5707963267948966,0.,ShortOrb,2,-0.000028329019364004004
8979.,0.,2.2402834182552437e-11,-1.,5.62345084992573,0.,NOERR,1,-1.6355984299229207e-6
2036.,0.,2.8003542728190546e-12,1.,1.1309733552923256,0.,NOERR,2,1.0093665651883087e-6
7790.,0.,1.680212563691433e-11,1.,5.969026041820607,0.,NOERR,2,2.008937021762872e-6
8454.,0.,1.9602479909733385e-11,1.,1.6964600329384885,0.,NOERR,3,2.040905906118935e-6
2056.,0.,2.8003542728190546e-12,1.,1.7592918860102844,0.,NOERR,6,-3.03677778159364e-6
8980.,0.,2.2402834182552437e-11,-1.,5.654866776461628,0.,NOERR,2,7.0600003204583165e-6
8458.,0.,1.9602479909733385e-11,1.,1.82212373908208,0.,NOERR,2,-5.434097395050013e-6
7791.,0.,1.680212563691433e-11,1.,6.000441968356505,0.,NOERR,2,6.120437092569891e-6
8000.,0.,1.9602479909733385e-11,-1.,0.,0.,NOERR,2,1.8666228580972993e-6
8982.,0.,2.2402834182552437e-11,-1.,5.717698629533424,0.,NOERR,5,-0.000010523414114172997
8460.,0.,1.9602479909733385e-11,1.,1.8849555921538759,0.,NOERR,4,-6.340058948899334e-6
8465.,0.,1.9602479909733385e-11,1.,2.0420352248333655,0.,NOERR,2,4.0779472215625106e-7
8001.,0.,1.9602479909733385e-11,-1.,0.031415926535897934,0.,NOERR,1,1.7807547216296918e-6
8988.,0.,2.2402834182552437e-11,-1.,5.9061941887488105,0.,NOERR,3,-2.4449480258933522e-6
8006.,0.,1.9602479909733385e-11,-1.,0.18849555921538758,0.,ShortOrb,3,-0.00004980779241544034
