,E0,Ep,dL,phi,th_LRL,Error,Dlow,Dhigh,enfinal
4721,0.,7.000885682047636e-12,1.,3.8013271108436495,3.141592653589793,NOERR,0.,2.8938961335592947e9,1.9365877556330826e-7
4727,0.,7.000885682047636e-12,1.,3.9898226700590373,3.141592653589793,ndsz,0.,5.679427814601465e8,-2.18323805804832e-6
4728,0.,7.000885682047636e-12,1.,4.0212385965949355,3.141592653589793,ndsz,0.,8.113717280756825e8,-7.66660846807099e-6
4734,0.,7.000885682047636e-12,1.,4.209734155810323,3.141592653589793,ndsz,0.,4.4467224250816554e8,-4.41393959160763e-6
4804,0.,8.401062818457163e-12,-1.,0.12566370614359174,0.,ndsz,0.,5.421484967937869e8,-0.000012757027825216483
4807,0.,8.401062818457163e-12,-1.,0.21991148575128555,0.,ndsz,0.,2.9809546752652496e8,-3.6541093133557467e-6
4808,0.,8.401062818457163e-12,-1.,0.25132741228718347,0.,mxst,0.,9.98118078327481e8,-0.00006650338314889096
4811,0.,8.401062818457163e-12,-1.,0.34557519189487723,0.,ndsz,0.,4.1779538853743345e8,-9.785527325334442e-6
4816,0.,8.401062818457163e-12,-1.,0.5026548245743669,0.,mxst,0.,2.536681595773876e9,-0.000028012934630616826
4818,0.,8.401062818457163e-12,-1.,0.5654866776461628,0.,mxst,0.,1.7179405721941204e9,-0.00005184683088592032
4823,0.,8.401062818457163e-12,-1.,0.7225663103256524,0.,ndsz,0.,4.6120449509024364e8,3.9722792166685394e-8
4826,0.,8.401062818457163e-12,-1.,0.8168140899333463,0.,mxst,0.,2.391186570303153e9,-0.000044309282816334295
4848,0.,8.401062818457163e-12,-1.,1.5079644737231006,0.,ndsz,0.,6.588428940458798e8,-0.0000620255763408295
4862,0.,8.401062818457163e-12,-1.,1.9477874452256718,0.,ndsz,0.,2.848920645170443e8,-7.198166948968465e-6
4863,0.,8.401062818457163e-12,-1.,1.9792033717615696,0.,ndsz,0.,2.9652046371440834e8,5.260961160047373e-6
4864,0.,8.401062818457163e-12,-1.,2.0106192982974678,0.,ndsz,0.,3.0854771661779267e8,-6.30918000876779e-6
4876,0.,8.401062818457163e-12,-1.,2.3876104167282426,0.,mxst,0.,2.6338344001392865e9,-0.00003434064359494893
4885,0.,8.401062818457163e-12,-1.,2.670353755551324,0.,ndsz,0.,9.413169803790457e8,-0.00001689702281026939
4957,0.,8.401062818457163e-12,-1.,4.932300466135976,0.,mxst,0.,1.7795224037584693e9,-0.00006119305675043925
4961,0.,8.401062818457163e-12,-1.,5.057964172279568,0.,ndsz,0.,8.268274667312505e8,-0.00003941894023387454
4976,0.,8.401062818457163e-12,-1.,5.529203070318036,0.,ndsz,0.,2.3775782491262808e8,3.499016770547314e-6
4977,0.,8.401062818457163e-12,-1.,5.5606189968539335,0.,ndsz,0.,2.873043793053313e8,-4.081644561892972e-6
4981,0.,8.401062818457163e-12,-1.,5.686282702997525,0.,ndsz,0.,3.4024434066601586e8,-0.000017443085155832705
4982,0.,8.401062818457163e-12,-1.,5.717698629533424,0.,ndsz,0.,5.777919446303133e8,-0.00003476370791588579
4988,0.,8.401062818457163e-12,-1.,5.9061941887488105,0.,ndsz,0.,3.11508487603298e8,-7.176273307152314e-6
4992,0.,8.401062818457163e-12,-1.,6.031857894892402,0.,ndsz,0.,3.6016098912910855e8,1.5616305191201718e-6
4996,0.,8.401062818457163e-12,-1.,6.157521601035994,0.,mxst,0.,2.0397289078483982e9,-0.00004350169235866805
4997,0.,8.401062818457163e-12,-1.,6.188937527571892,0.,mxst,0.,9.739884426429566e8,-0.00007337074991899811
4998,0.,8.401062818457163e-12,-1.,6.220353454107791,0.,ndsz,0.,5.846076364825062e8,-0.00003143587597520536
5105,0.,8.401062818457163e-12,-1.,3.2986722862692828,3.141592653589793,ndsz,0.,4.3342144711760044e8,-8.137144817510489e-6
5120,0.,8.401062818457163e-12,-1.,3.7699111843077517,3.141592653589793,ndsz,0.,5.2233480487490994e8,-0.000013800614311776371
5125,0.,8.401062818457163e-12,-1.,3.9269908169872414,3.141592653589793,ndsz,0.,5.362230224224225e8,-3.243130798580296e-6
5204,0.,8.401062818457163e-12,1.,0.12566370614359174,0.,ndsz,0.,5.421484967937869e8,-0.000012757027825216483
5207,0.,8.401062818457163e-12,1.,0.21991148575128555,0.,ndsz,0.,2.9809546752652496e8,-3.6541093133557467e-6
5208,0.,8.401062818457163e-12,1.,0.25132741228718347,0.,mxst,0.,9.98118078327481e8,-0.00006650338314889096
5211,0.,8.401062818457163e-12,1.,0.34557519189487723,0.,ndsz,0.,4.1779538853743345e8,-9.785527325334442e-6
5216,0.,8.401062818457163e-12,1.,0.5026548245743669,0.,mxst,0.,2.536681595773876e9,-0.000028012934630616826
5218,0.,8.401062818457163e-12,1.,0.5654866776461628,0.,mxst,0.,1.7179405721941204e9,-0.00005184683088592032
5223,0.,8.401062818457163e-12,1.,0.7225663103256524,0.,ndsz,0.,4.6120449509024364e8,3.9722792166685394e-8
5226,0.,8.401062818457163e-12,1.,0.8168140899333463,0.,mxst,0.,2.391186570303153e9,-0.000044309282816334295
5248,0.,8.401062818457163e-12,1.,1.5079644737231006,0.,ndsz,0.,6.588428940458798e8,-0.0000620255763408295
5262,0.,8.401062818457163e-12,1.,1.9477874452256718,0.,ndsz,0.,2.848920645170443e8,-7.198166948968465e-6
5263,0.,8.401062818457163e-12,1.,1.9792033717615696,0.,ndsz,0.,2.9652046371440834e8,5.260961160047373e-6
5264,0.,8.401062818457163e-12,1.,2.0106192982974678,0.,ndsz,0.,3.0854771661779267e8,-6.30918000876779e-6
5276,0.,8.401062818457163e-12,1.,2.3876104167282426,0.,mxst,0.,2.6338344001392865e9,-0.00003434064359494893
5285,0.,8.401062818457163e-12,1.,2.670353755551324,0.,ndsz,0.,9.413169803790457e8,-0.00001689702281026939
5357,0.,8.401062818457163e-12,1.,4.932300466135976,0.,mxst,0.,1.7795224037584693e9,-0.00006119305675043925
5361,0.,8.401062818457163e-12,1.,5.057964172279568,0.,ndsz,0.,8.268274667312505e8,-0.00003941894023387454
5376,0.,8.401062818457163e-12,1.,5.529203070318036,0.,ndsz,0.,2.3775782491262808e8,3.499016770547314e-6
5377,0.,8.401062818457163e-12,1.,5.5606189968539335,0.,ndsz,0.,2.873043793053313e8,-4.081644561892972e-6
5381,0.,8.401062818457163e-12,1.,5.686282702997525,0.,ndsz,0.,3.4024434066601586e8,-0.000017443085155832705
5382,0.,8.401062818457163e-12,1.,5.717698629533424,0.,ndsz,0.,5.777919446303133e8,-0.00003476370791588579
5388,0.,8.401062818457163e-12,1.,5.9061941887488105,0.,ndsz,0.,3.11508487603298e8,-7.176273307152314e-6
5392,0.,8.401062818457163e-12,1.,6.031857894892402,0.,ndsz,0.,3.6016098912910855e8,1.5616305191201718e-6
5396,0.,8.401062818457163e-12,1.,6.157521601035994,0.,mxst,0.,2.0397289078483982e9,-0.00004350169235866805
5397,0.,8.401062818457163e-12,1.,6.188937527571892,0.,mxst,0.,9.739884426429566e8,-0.00007337074991899811
5398,0.,8.401062818457163e-12,1.,6.220353454107791,0.,ndsz,0.,5.846076364825062e8,-0.00003143587597520536
5505,0.,8.401062818457163e-12,1.,3.2986722862692828,3.141592653589793,ndsz,0.,4.3342144711760044e8,-8.137144817510489e-6
5520,0.,8.401062818457163e-12,1.,3.7699111843077517,3.141592653589793,ndsz,0.,5.2233480487490994e8,-0.000013800614311776371
5525,0.,8.401062818457163e-12,1.,3.9269908169872414,3.141592653589793,ndsz,0.,5.362230224224225e8,-3.243130798580296e-6
5600,0.,1.1201417091276217e-11,-1.,0.,0.,ndsz,0.,2.8608899334504735e8,-0.000015342462504008836
5601,0.,1.1201417091276217e-11,-1.,0.031415926535897934,0.,ndsz,0.,4.935896725248398e8,-0.000020028258020943213
5605,0.,1.1201417091276217e-11,-1.,0.15707963267948966,0.,mxst,0.,2.519413833676099e9,-0.00002466189380654943
5612,0.,1.1201417091276217e-11,-1.,0.37699111843077515,0.,ndsz,0.,3.607389793778329e8,-0.00002531325199583989
5614,0.,1.1201417091276217e-11,-1.,0.4398229715025711,0.,ndsz,0.,1.1061320538287513e9,-3.029816610933267e-7
5621,0.,1.1201417091276217e-11,-1.,0.6597344572538565,0.,ndsz,0.,3.790514332778511e8,-0.000017249162738153245
5622,0.,1.1201417091276217e-11,-1.,0.6911503837897545,0.,ndsz,0.,3.157713911276058e8,-1.1037735987429187e-6
5623,0.,1.1201417091276217e-11,-1.,0.7225663103256524,0.,ndsz,0.,3.202246264651174e8,-0.000010160630559141737
5626,0.,1.1201417091276217e-11,-1.,0.8168140899333463,0.,ndsz,0.,6.553321908347206e8,-0.00001631165331872353
5635,0.,1.1201417091276217e-11,-1.,1.0995574287564276,0.,ndsz,0.,2.5879546271119675e8,-5.3338175121098175e-6
5638,0.,1.1201417091276217e-11,-1.,1.1938052083641213,0.,mxst,0.,1.605930294924501e9,-0.00006029068282110435
5639,0.,1.1201417091276217e-11,-1.,1.2252211349000193,0.,ndsz,0.,4.057450958217891e8,-5.791138313782085e-6
5640,0.,1.1201417091276217e-11,-1.,1.2566370614359172,0.,ndsz,0.,7.756726137456595e8,-0.00003121187953070148
5645,0.,1.1201417091276217e-11,-1.,1.413716694115407,0.,ndsz,0.,4.5321052702872044e8,-3.872496122880875e-6
5658,0.,1.1201417091276217e-11,-1.,1.82212373908208,0.,mxst,0.,1.9569186747743008e9,-0.00004115331377796405
5660,0.,1.1201417091276217e-11,-1.,1.8849555921538759,0.,ndsz,0.,3.028949067193951e8,-0.000011968891648450608
5662,0.,1.1201417091276217e-11,-1.,1.9477874452256718,0.,ndsz,0.,2.3551742109128562e8,-7.282333285729692e-6
5664,0.,1.1201417091276217e-11,-1.,2.0106192982974678,0.,ndsz,0.,2.5229841527378094e8,5.417981981253872e-6
5665,0.,1.1201417091276217e-11,-1.,2.0420352248333655,0.,ndsz,0.,7.723448856588881e8,2.9984636711333224e-6
5666,0.,1.1201417091276217e-11,-1.,2.0734511513692637,0.,ndsz,0.,7.811977179359989e8,-0.000010016177178329144
5669,0.,1.1201417091276217e-11,-1.,2.167698930976957,0.,ndsz,0.,6.524765303632109e8,-5.457387416640813e-6
5674,0.,1.1201417091276217e-11,-1.,2.324778563656447,0.,mxst,0.,2.0540711015610402e9,-0.00003372038401667403
5675,0.,1.1201417091276217e-11,-1.,2.356194490192345,0.,ndsz,0.,8.093059298599254e8,-7.687285510371566e-6
5676,0.,1.1201417091276217e-11,-1.,2.3876104167282426,0.,ndsz,0.,8.268274667312505e8,3.0663373083174273e-6
5683,0.,1.1201417091276217e-11,-1.,2.607521902479528,0.,mxst,0.,2.352262977095391e9,-0.00005750004281197807
5760,0.,1.1201417091276217e-11,-1.,5.026548245743669,0.,ndsz,0.,5.470188975494951e8,-0.00001151406818422629
5763,0.,1.1201417091276217e-11,-1.,5.120796025351362,0.,ndsz,0.,8.095083403737271e8,-0.000013614683879836775
5777,0.,1.1201417091276217e-11,-1.,5.5606189968539335,0.,ndsz,0.,1.9492779575588042e8,-7.984888681367153e-6
5778,0.,1.1201417091276217e-11,-1.,5.592034923389832,0.,ndsz,0.,1.8864620387837952e8,4.115666663473405e-6
5779,0.,1.1201417091276217e-11,-1.,5.62345084992573,0.,ndsz,0.,2.4257731530903655e8,-8.713469384247219e-6
5781,0.,1.1201417091276217e-11,-1.,5.686282702997525,0.,ndsz,0.,2.5134799634776956e8,-4.152654128120048e-6
5783,0.,1.1201417091276217e-11,-1.,5.749114556069322,0.,ndsz,0.,3.519781084082116e8,-9.514072431215936e-6
5788,0.,1.1201417091276217e-11,-1.,5.9061941887488105,0.,ndsz,0.,2.4586911936209798e8,-1.9916954013821098e-7
5796,0.,1.1201417091276217e-11,-1.,6.157521601035994,0.,ndsz,0.,3.7803488779824823e8,-0.000014737464383074439
6000,0.,1.1201417091276217e-11,1.,0.,0.,ndsz,0.,2.8608899334504735e8,-0.000015342462504008836
6001,0.,1.1201417091276217e-11,1.,0.031415926535897934,0.,ndsz,0.,4.935896725248398e8,-0.000020028258020943213
6005,0.,1.1201417091276217e-11,1.,0.15707963267948966,0.,mxst,0.,2.519413833676099e9,-0.00002466189380654943
6012,0.,1.1201417091276217e-11,1.,0.37699111843077515,0.,ndsz,0.,3.607389793778329e8,-0.00002531325199583989
6014,0.,1.1201417091276217e-11,1.,0.4398229715025711,0.,ndsz,0.,1.1061320538287513e9,-3.029816610933267e-7
6021,0.,1.1201417091276217e-11,1.,0.6597344572538565,0.,ndsz,0.,3.790514332778511e8,-0.000017249162738153245
6022,0.,1.1201417091276217e-11,1.,0.6911503837897545,0.,ndsz,0.,3.157713911276058e8,-1.1037735987429187e-6
6023,0.,1.1201417091276217e-11,1.,0.7225663103256524,0.,ndsz,0.,3.202246264651174e8,-0.000010160630559141737
6026,0.,1.1201417091276217e-11,1.,0.8168140899333463,0.,ndsz,0.,6.553321908347206e8,-0.00001631165331872353
6035,0.,1.1201417091276217e-11,1.,1.0995574287564276,0.,ndsz,0.,2.5879546271119675e8,-5.3338175121098175e-6
6038,0.,1.1201417091276217e-11,1.,1.1938052083641213,0.,mxst,0.,1.605930294924501e9,-0.00006029068282110435
6039,0.,1.1201417091276217e-11,1.,1.2252211349000193,0.,ndsz,0.,4.057450958217891e8,-5.791138313782085e-6
6040,0.,1.1201417091276217e-11,1.,1.2566370614359172,0.,ndsz,0.,7.756726137456595e8,-0.00003121187953070148
6045,0.,1.1201417091276217e-11,1.,1.413716694115407,0.,ndsz,0.,4.5321052702872044e8,-3.872496122880875e-6
6058,0.,1.1201417091276217e-11,1.,1.82212373908208,0.,mxst,0.,1.9569186747743008e9,-0.00004115331377796405
6060,0.,1.1201417091276217e-11,1.,1.8849555921538759,0.,ndsz,0.,3.028949067193951e8,-0.000011968891648450608
6062,0.,1.1201417091276217e-11,1.,1.9477874452256718,0.,ndsz,0.,2.3551742109128562e8,-7.282333285729692e-6
6064,0.,1.1201417091276217e-11,1.,2.0106192982974678,0.,ndsz,0.,2.5229841527378094e8,5.417981981253872e-6
6065,0.,1.1201417091276217e-11,1.,2.0420352248333655,0.,ndsz,0.,7.723448856588881e8,2.9984636711333224e-6
6066,0.,1.1201417091276217e-11,1.,2.0734511513692637,0.,ndsz,0.,7.811977179359989e8,-0.000010016177178329144
6069,0.,1.1201417091276217e-11,1.,2.167698930976957,0.,ndsz,0.,6.524765303632109e8,-5.457387416640813e-6
6074,0.,1.1201417091276217e-11,1.,2.324778563656447,0.,mxst,0.,2.0540711015610402e9,-0.00003372038401667403
6075,0.,1.1201417091276217e-11,1.,2.356194490192345,0.,ndsz,0.,8.093059298599254e8,-7.687285510371566e-6
6076,0.,1.1201417091276217e-11,1.,2.3876104167282426,0.,ndsz,0.,8.268274667312505e8,3.0663373083174273e-6
6083,0.,1.1201417091276217e-11,1.,2.607521902479528,0.,mxst,0.,2.352262977095391e9,-0.00005750004281197807
6160,0.,1.1201417091276217e-11,1.,5.026548245743669,0.,ndsz,0.,5.470188975494951e8,-0.00001151406818422629
6163,0.,1.1201417091276217e-11,1.,5.120796025351362,0.,ndsz,0.,8.095083403737271e8,-0.000013614683879836775
6177,0.,1.1201417091276217e-11,1.,5.5606189968539335,0.,ndsz,0.,1.9492779575588042e8,-7.984888681367153e-6
6178,0.,1.1201417091276217e-11,1.,5.592034923389832,0.,ndsz,0.,1.8864620387837952e8,4.115666663473405e-6
6179,0.,1.1201417091276217e-11,1.,5.62345084992573,0.,ndsz,0.,2.4257731530903655e8,-8.713469384247219e-6
6181,0.,1.1201417091276217e-11,1.,5.686282702997525,0.,ndsz,0.,2.5134799634776956e8,-4.152654128120048e-6
6183,0.,1.1201417091276217e-11,1.,5.749114556069322,0.,ndsz,0.,3.519781084082116e8,-9.514072431215936e-6
6188,0.,1.1201417091276217e-11,1.,5.9061941887488105,0.,ndsz,0.,2.4586911936209798e8,-1.9916954013821098e-7
6196,0.,1.1201417091276217e-11,1.,6.157521601035994,0.,ndsz,0.,3.7803488779824823e8,-0.000014737464383074439
6401,0.,1.4001771364095272e-11,-1.,0.031415926535897934,0.,ndsz,0.,3.6207997678521574e8,-0.000044631215686763426
6403,0.,1.4001771364095272e-11,-1.,0.09424777960769379,0.,ndsz,0.,1.9352381301866588e8,4.887092633354406e-7
6407,0.,1.4001771364095272e-11,-1.,0.21991148575128555,0.,ndsz,0.,2.9151915071337944e8,-0.000025221362832894556
6412,0.,1.4001771364095272e-11,-1.,0.37699111843077515,0.,ndsz,0.,6.68299309195708e8,-0.00002789108384604333
6416,0.,1.4001771364095272e-11,-1.,0.5026548245743669,0.,ndsz,0.,6.920872941903024e8,-2.6907670260811756e-6
6427,0.,1.4001771364095272e-11,-1.,0.8482300164692442,0.,ndsz,0.,4.354214538307732e8,-0.000021728347292082617
6428,0.,1.4001771364095272e-11,-1.,0.8796459430051422,0.,mxst,0.,1.845367983832846e9,-0.00004732281559338691
6434,0.,1.4001771364095272e-11,-1.,1.0681415022205298,0.,ndsz,0.,5.469635283487066e8,-8.949671638447398e-6
6441,0.,1.4001771364095272e-11,-1.,1.288052987971815,0.,ndsz,0.,3.567032916918238e8,-9.642924666763975e-6
6447,0.,1.4001771364095272e-11,-1.,1.4765485471872026,0.,ndsz,0.,2.4925575901511392e8,-7.012262415173609e-6
6456,0.,1.4001771364095272e-11,-1.,1.7592918860102844,0.,NOERR,0.,2.8938961335592947e9,2.0035014042442862e-7
6457,0.,1.4001771364095272e-11,-1.,1.790707812546182,0.,ndsz,0.,2.6561927173612806e8,1.2268307614249352e-7
6463,0.,1.4001771364095272e-11,-1.,1.9792033717615696,0.,ndsz,0.,2.090198410126443e8,-2.268612727673869e-6
6464,0.,1.4001771364095272e-11,-1.,2.0106192982974678,0.,NOERR,0.,2.8938961335592947e9,-2.4318837135369232e-6
6468,0.,1.4001771364095272e-11,-1.,2.1362830044410597,0.,ndsz,0.,6.070458729573901e8,-0.000014821522185570757
6561,0.,1.4001771364095272e-11,-1.,5.057964172279568,0.,NOERR,0.,2.8938961335592947e9,-2.685423760434336e-6
6568,0.,1.4001771364095272e-11,-1.,5.277875658030852,0.,NOERR,0.,2.8938961335592947e9,-9.819243956089158e-6
6570,0.,1.4001771364095272e-11,-1.,5.340707511102648,0.,NOERR,0.,2.8938961335592947e9,1.1423390903796963e-6
6574,0.,1.4001771364095272e-11,-1.,5.46637121724624,0.,ndsz,0.,6.062091247892532e8,-8.35455193737289e-6
6577,0.,1.4001771364095272e-11,-1.,5.5606189968539335,0.,NOERR,0.,2.8938961335592947e9,3.020810993621804e-6
6579,0.,1.4001771364095272e-11,-1.,5.62345084992573,0.,ndsz,0.,1.6154828450507897e8,-7.309632735541527e-6
6584,0.,1.4001771364095272e-11,-1.,5.7805304826052195,0.,ndsz,0.,2.0388090305800128e8,-0.000012706679172469482
6589,0.,1.4001771364095272e-11,-1.,5.937610115284708,0.,NOERR,0.,2.8938961335592947e9,0.000010970487150353627
6593,0.,1.4001771364095272e-11,-1.,6.0632738214283,0.,ndsz,0.,7.660654372360904e8,-1.7619475514152327e-6
6594,0.,1.4001771364095272e-11,-1.,6.094689747964199,0.,ndsz,0.,2.4743265945211563e8,-7.185500010109536e-6
6596,0.,1.4001771364095272e-11,-1.,6.157521601035994,0.,mxst,0.,2.6896584853011174e9,-0.00004741801538024229
6599,0.,1.4001771364095272e-11,-1.,6.2517693806436885,0.,ndsz,0.,5.914036189823071e8,-6.204843643331515e-7
6801,0.,1.4001771364095272e-11,1.,0.031415926535897934,0.,ndsz,0.,3.6207997678521574e8,-0.000044631215686763426
6803,0.,1.4001771364095272e-11,1.,0.09424777960769379,0.,ndsz,0.,1.9352381301866588e8,4.887092633354406e-7
6807,0.,1.4001771364095272e-11,1.,0.21991148575128555,0.,ndsz,0.,2.9151915071337944e8,-0.000025221362832894556
6812,0.,1.4001771364095272e-11,1.,0.37699111843077515,0.,ndsz,0.,6.68299309195708e8,-0.00002789108384604333
6816,0.,1.4001771364095272e-11,1.,0.5026548245743669,0.,ndsz,0.,6.920872941903024e8,-2.6907670260811756e-6
6827,0.,1.4001771364095272e-11,1.,0.8482300164692442,0.,ndsz,0.,4.354214538307732e8,-0.000021728347292082617
6828,0.,1.4001771364095272e-11,1.,0.8796459430051422,0.,mxst,0.,1.845367983832846e9,-0.00004732281559338691
6834,0.,1.4001771364095272e-11,1.,1.0681415022205298,0.,ndsz,0.,5.469635283487066e8,-8.949671638447398e-6
6841,0.,1.4001771364095272e-11,1.,1.288052987971815,0.,ndsz,0.,3.567032916918238e8,-9.642924666763975e-6
6847,0.,1.4001771364095272e-11,1.,1.4765485471872026,0.,ndsz,0.,2.4925575901511392e8,-7.012262415173609e-6
6856,0.,1.4001771364095272e-11,1.,1.7592918860102844,0.,NOERR,0.,2.8938961335592947e9,2.0035014042442862e-7
6857,0.,1.4001771364095272e-11,1.,1.790707812546182,0.,ndsz,0.,2.6561927173612806e8,1.2268307614249352e-7
6863,0.,1.4001771364095272e-11,1.,1.9792033717615696,0.,ndsz,0.,2.090198410126443e8,-2.268612727673869e-6
6864,0.,1.4001771364095272e-11,1.,2.0106192982974678,0.,NOERR,0.,2.8938961335592947e9,-2.4318837135369232e-6
6868,0.,1.4001771364095272e-11,1.,2.1362830044410597,0.,ndsz,0.,6.070458729573901e8,-0.000014821522185570757
6961,0.,1.4001771364095272e-11,1.,5.057964172279568,0.,NOERR,0.,2.8938961335592947e9,-2.685423760434336e-6
6968,0.,1.4001771364095272e-11,1.,5.277875658030852,0.,NOERR,0.,2.8938961335592947e9,-9.819243956089158e-6
6970,0.,1.4001771364095272e-11,1.,5.340707511102648,0.,NOERR,0.,2.8938961335592947e9,1.1423390903796963e-6
6974,0.,1.4001771364095272e-11,1.,5.46637121724624,0.,ndsz,0.,6.062091247892532e8,-8.35455193737289e-6
6977,0.,1.4001771364095272e-11,1.,5.5606189968539335,0.,NOERR,0.,2.8938961335592947e9,3.020810993621804e-6
6979,0.,1.4001771364095272e-11,1.,5.62345084992573,0.,ndsz,0.,1.6154828450507897e8,-7.309632735541527e-6
6984,0.,1.4001771364095272e-11,1.,5.7805304826052195,0.,ndsz,0.,2.0388090305800128e8,-0.000012706679172469482
6989,0.,1.4001771364095272e-11,1.,5.937610115284708,0.,NOERR,0.,2.8938961335592947e9,0.000010970487150353627
6993,0.,1.4001771364095272e-11,1.,6.0632738214283,0.,ndsz,0.,7.660654372360904e8,-1.7619475514152327e-6
6994,0.,1.4001771364095272e-11,1.,6.094689747964199,0.,ndsz,0.,2.4743265945211563e8,-7.185500010109536e-6
6996,0.,1.4001771364095272e-11,1.,6.157521601035994,0.,mxst,0.,2.6896584853011174e9,-0.00004741801538024229
6999,0.,1.4001771364095272e-11,1.,6.2517693806436885,0.,ndsz,0.,5.914036189823071e8,-6.204843643331515e-7
7200,0.,1.6802125636914326e-11,-1.,0.,0.,ndsz,0.,1.1631232135820854e9,-0.00005324713813692483
7203,0.,1.6802125636914326e-11,-1.,0.09424777960769379,0.,mxst,0.,2.685704704207272e9,-0.00002466809446531909
7206,0.,1.6802125636914326e-11,-1.,0.18849555921538758,0.,ndsz,0.,2.6821684076095408e8,-7.688421590046346e-6
7210,0.,1.6802125636914326e-11,-1.,0.3141592653589793,0.,mxst,0.,7.150663419997808e8,-0.00008298712650983112
7222,0.,1.6802125636914326e-11,-1.,0.6911503837897545,0.,ndsz,0.,1.888474115552265e8,-7.744401671061496e-6
7224,0.,1.6802125636914326e-11,-1.,0.7539822368615503,0.,ndsz,0.,3.734134758218917e8,-0.00006516531128397673
7228,0.,1.6802125636914326e-11,-1.,0.8796459430051422,0.,ndsz,0.,2.9473447318894875e8,-0.000013506104608040914
7230,0.,1.6802125636914326e-11,-1.,0.9424777960769379,0.,ndsz,0.,2.2780033179343995e8,-0.000014874916843155006
7231,0.,1.6802125636914326e-11,-1.,0.9738937226128359,0.,ndsz,0.,3.003705003980747e8,-0.000020985003793327905
7235,0.,1.6802125636914326e-11,-1.,1.0995574287564276,0.,ndsz,0.,3.564818996991168e8,-0.00001579428489151269
7242,0.,1.6802125636914326e-11,-1.,1.319468914507713,0.,ndsz,0.,3.3893678499081904e8,-0.000022707438375846323
7255,0.,1.6802125636914326e-11,-1.,1.7278759594743864,0.,ndsz,0.,2.939633185535089e8,-0.00003269915497128295
